rank,address,display_name,account_value,pnl_day,roi_day,vlm_day,pnl_week,roi_week,vlm_week,pnl_month,roi_month,vlm_month,pnl_allTime,roi_allTime,vlm_allTime
127,0x4ff9b58ed112bf3df108d1d62bd95e7352ef38d3,,7260907.79,-143089.434122,-0.019326,0.0,-1077636.671741,-0.129236,7000896.24,951001.639888,0.150716,108344192.98,-1544599.788997,-0.175413,330795765.71
128,0x6daec5ff434924e0839358e710e6ae5f158590de,,1978677.07,-269681.745446,-0.119946,5849872.61,-391976.505594,-0.165345,19287122.17,949977.728489,0.923475,68211586.52,-6131530.666711,-0.756026,582727333.44
129,0xdf9ea6ec3b7109935ccb4fb267e15ac1fb077ab1,,3255457.43,-28929.442078,-0.008383,774909717.89,222016.608674,0.058868,3272935011.63,934392.806066,0.161438,15948122450.570002,7935253.568021,0.386391,239990457952.49002
130,0x69906b0ed626ca01a4b7c001e5711e5714ccf207,stuxfred,6079023.42,393451.981435,0.059426,546187.6,506740.121773,0.068027,18188071.76,925267.971028,0.120572,92731814.69,10091154.418428,6.006962,1032124929.67
131,0xd487e26c62ed8c28ce3cc70b5791e501c2934982,,1920670.12,-158726.785714,-0.076333,323817.44,182053.106141,0.343795,6024064.74,921758.124384,0.535998,33450697.65,8107419.685688,1.499985,1189980877.9
132,0x4937c6b353864c7586198eb42b1c91dc917e0bd6,,2319313.06,-22582.36969,-0.009642,1316710.23,180785.217189,0.06704,5772200.21,919069.921258,0.469241,11215966.71,1941095.263882,1.026561,141312908.25
133,0xa55e490ab10f1e90b288a5f69c96f9e47547ae2e,,8078302.15,-173860.111689,-0.021068,0.0,1441878.855202,0.217267,0.0,916511.17313,0.086759,36749392.5,-5313188.473811,-0.33029,517285999.63
134,0x9bb933d7fe63c0bbfdd92f9596ed47e25e7877a1,,0.29,0.019821,0.000198,0.0,0.023916,0.000239,0.0,885880.582603,0.066182,21119579.16,3798931.015255,0.362757,50992184.39
135,0x2d99fe0f36c1aebd28a1a2c0e82e8ca13c2ea351,,7642311.46,7824.625139,0.001025,1248937.6,7824.625139,0.001025,1248937.6,885294.730963,0.121539,18158330.41,10256153.233389,1.179676,389740452.77
136,0x325edd95bb016c36027ce3b9f7595af7094a9564,,6378429.79,173547.154364,0.027969,5931332.15,163136.818558,0.026247,12801309.01,874433.507463,0.158869,38267860.33,3677453.443238,0.683217,992523150.57
137,0xa1a2401268b976cb46c35550f2b2428908dd53cb,,5501561.66,-548670.504543,-0.090684,1072366.42,1051728.706267,0.202258,3596240.21,871814.273048,0.162052,13414471.21,-1844284.766719,-0.227803,37384667.74
138,0x15b325660a1c4a9582a7d834c31119c0cb9e3a42,,4029745.1,716110.896288,0.21611,0.0,874024.802034,0.276965,0.0,866344.475031,0.273865,27956042.52,9757058.815031,2.312791,855922728.8
139,0x0facac3bd128fe6d799898a059d3634b877c7a0a,,2120735.4,360674.593458,0.204858,2033441.42,666866.418895,0.458492,22985110.98,864476.759633,0.681642,141850260.95,2222651.968162,0.895285,762429875.13
140,0x525232cb6ed5030d2b052b36bfc0baec96986ee3,z3ro2,7669852.67,-110504.911892,-0.014203,759599.82,-854292.282105,-0.10022,4781425.6,860244.534758,0.518497,93295710.69,-4622399.843215,-0.375431,923156703.26
141,0xe0698483810b7ac6ece05988efe06707fd8049f5,,5205492.56,733591.231325,0.164045,28555364.02,857574.70741,0.197238,47188352.03,857574.70741,0.197238,47188352.03,857574.70741,0.197238,47188352.03
142,0x049bdc370620beab340b01072fa580fd57745e7d,♤♤♤,2047418.79,0.027309,0.0,0.0,227876.103862,0.125245,40233617.07,847555.112135,0.625565,200255023.77,5319985.787365,2.647349,5093611988.5
143,0xc7290b4b308431a985fa9e3e8a335c2f7650517c,,2078267.3,-141838.682004,-0.063888,0.0,99957.354333,0.050527,682945.33,847155.026189,0.161913,7990659.07,6153426.508369,2.114427,36355022.03
144,0xe24166173f1e956845a0660c8b26db334dced71a,,1436220.37,88583.817689,0.047944,24469820.22,151534.258295,0.084908,33568025.12,845395.663681,1.543417,91533590.5,1396332.281197,1.114103,311585620.37
145,0x8ed318c5eefd8c9b15b6ee351734c8a350b2f23a,,3053618.06,-150124.077914,-0.046858,978775.09,321836.833487,0.102762,6370010.24,838891.379134,0.254735,42286446.34,9031508.40549,1.426379,496790955.87
146,0x399965e15d4e61ec3529cc98b7f7ebb93b733336,,15383618.62,506463.970376,0.027873,945000358.72,966951.831403,0.053247,5472325293.93,829372.463976,0.071429,26803956451.100006,9012855.131909,0.846068,189643482506.80005
147,0x79ec68d35878cedf61a4363b40ec30b89698bcad,,3324407.81,83841.002018,0.025872,8197566.79,79314.999902,0.024442,19579011.23,821088.084361,0.125936,61181081.28,1002689.85,0.156157,159119104.54
148,0x461cc78cc9ddd66b0778aea759bdf0866a5ad2f2,,583740.68,112258.29536,0.14551,3249619.12,13668.286904,0.015709,20959688.48,810611.420245,11.084639,73722562.92,603920.138946,2.158241,102448298.36
149,0x5559da6ec434c5723d0ce9c4da7f29e3f8a3d43b,,6703279.93,-462366.801576,-0.064525,0.0,-810445.818854,-0.107861,0.0,797964.190516,0.135124,0.0,9101980.577677,3.198694,802378502.9
150,0x5647249079e257329ecb6f46ed41821d3c69e7de,,3239424.63,-143901.107149,-0.042532,565648.68,-503384.82434,-0.134494,6209157.02,782023.931806,0.245368,27481585.01,3677981.007399,0.603729,604837182.49
151,0x992d92fb337a867f2629e440e149ca3bb98a8dc8,,10218073.21,666558.045809,0.069786,0.0,803028.226499,0.085292,0.0,777224.197146,0.082326,3007.12,777224.197146,0.082326,3007.12
152,0x051c2e6d49cf82ebc47f08f9b85800f94fc9693c,,5825391.4,457024.095468,0.085131,0.0,598549.644394,0.114512,998577.67,766993.090907,0.215082,12785294.09,5016095.332714,4.277921,263603660.66
153,0x015354106478dda69c4aae3c0cf801290b738052,,13912803.43,497.242342,3.6e-05,0.0,602.421146,4.3e-05,0.0,761679.699272,0.057917,7520547.31,11916733.034063,2.981878,230704035.51
154,0xf704ebc79aee732265c7c986fea50a9c01ab7f8d,,5093418.29,353092.256494,0.074484,0.0,494055.533612,0.107414,0.0,754588.805607,0.168041,7950254.82,5032557.785107,0.236252,174496297.12
155,0x8e096995c3e4a3f0bc5b3ea1cba94de2aa4d70c9,憨巴小龙,2931017.69,34468.707207,0.0119,4467246.43,103715.963837,0.015189,9812157.87,742063.532788,0.381734,13156867.97,59874274.380634,14.249683,1428062774.83
156,0x9ffdf919da72213588f7517598394cc5535bce40,,8342533.67,757327.306624,0.099843,2574580.95,970561.31227,0.131656,7098933.61,741981.167253,0.097366,11294186.73,1860289.50703,0.2861,19218327.52
157,0x089fe537f4b2af55fa990bc64ff4125800bba4f8,,11640110.31,0.001058,0.0,0.0,0.001058,0.0,0.0,736199.846716,0.067527,20215378.08,2075961.915823,0.217057,114871859.75
158,0xfe764b90cad3965d6e98c03794959b58c065c38b,,7654517.57,538903.074221,0.075735,0.0,476198.037175,0.066338,0.0,723413.454389,0.104372,0.0,723413.454389,0.104372,0.0
159,0x992ec71207c9e183e64c81461908f1a1a783af6a,,6855116.21,452622.845548,0.070695,0.0,536692.638893,0.084941,0.0,721951.471235,0.051163,2076399.45,11048372.046187,0.371621,66204910.11
160,0xceec48581b3145a575508719f45da07dc57fa7ce,,13380416.21,509209.721075,0.039562,0.0,670133.96216,0.049884,2327403.07,719574.82259,0.051072,3367890.58,14737589.584952,5.225422,1163100261.02
161,0xf4a3c6c39424208803feff01d7f3c809cb88fd1c,,6035078.56,361287.371039,0.063677,0.0,438290.766452,0.078311,0.0,715261.338927,0.134452,5749859.02,535177.02185,0.097307,7958345.89
162,0xda744273f80b22412417f7cfe0503f3d721f987d,,6059304.93,47658.99941,0.007928,0.0,228246.031305,0.038728,6382718.15,709585.146461,0.126777,18639567.23,716761.134799,0.079491,90057179.68
163,0xb69928c8891fda94f534f79b8acfe3b83773392e,,1508692.43,156189.378602,0.115482,2681577.6,77733.945058,0.054323,4645509.91,706997.362123,0.392407,36222373.18,-183667.008795,-0.033332,103845012.65
164,0xb319964af11f5d8975e729f93e81a1bb34e06ffa,,4191701.12,-78616.35338,-0.185927,492909.65,-127699.526538,-0.029563,8781115.35,706608.341166,0.173876,93469621.46,1019095.952237,0.106409,1602122197.88
165,0x51f3a19c1dfd8d7fe670e43ce0f66648789c8b34,,1970252.33,-115385.896959,-0.055324,670254.67,-112441.279309,-0.053911,670254.67,704419.104066,0.554661,16746642.73,301936.869651,0.180532,35742924.68
166,0xdd9f274410c8c704bdbb599dce6c4fb34be4f50a,,16519139.07,-65855.664071,-0.003971,9622209.25,524967.190501,0.032822,9622220.64,698403.969367,0.571829,20067694.41,4671946.119367,0.598035,30135621.88
167,0xa4dedda59f2908b92ae192cfd494839373bcb3c4,,2153002.54,107236.886615,0.052419,45299707.84,8208.35547,0.002917,97200239.4,690941.82,0.789985,346050515.56,20731589.915185,81.632322,7064273414.26
168,0xdeb0b9c1e1b234981c4731ea927c464449c1ade2,,6870115.81,477355.7693,0.074671,0.0,408954.991911,0.063294,12971877.41,685243.00746,0.110793,19074195.42,3535110.048972,0.642153,50036355.66
169,0x10761b48b1892a0fec8d808464d0c75216f6166d,,3.03,0.0,0.0,0.0,51827.51234,0.017884,2265731.64,684217.869324,0.077786,143839223.56,-4491689.838952,-0.294682,767840975.82
170,0x29de2668d0c8a5879ebb2f6afbec1c6f485a3e93,,4135112.59,324037.330488,0.085025,0.0,394456.320477,0.105451,0.0,680748.53634,0.197069,434626.11,680748.53634,0.197069,434626.11
171,0x4b1c09fa8322548360a76a3747e32a60a864bc38,,1953665.15,-44438.098176,-0.022154,1915672.54,-77334.573233,-0.037933,6785117.47,678490.037929,0.323275,25872749.66,3290308.592054,0.510754,284617415.68
172,0x418aa6bf98a2b2bc93779f810330d88cde488888,,4539829.38,-351400.247095,-0.071843,1846724.37,-514850.205439,-0.101856,15849194.86,676610.547208,0.558315,101993357.43,35194769.022513,2.511447,890780223.66
173,0x7249f79f2e159df0d90b2f7a7f268b997f109cde,,6810242.25,444371.11412,0.069805,0.0,535210.948898,0.085292,0.0,665587.085021,0.10832,0.0,665587.085021,0.10832,0.0
174,0xfc692a90cb4e98eb4761d84a6ecc6cd8c577acf3,,6825125.97,421451.312051,0.065814,0.0,613647.745196,0.098793,0.0,661380.936316,0.107302,0.0,661380.936316,0.107302,0.0
175,0xf35aad55c9941333bfdc69175eba123d8b01338a,,0.33,218.781861,0.00078,9580624.2,35342.706335,0.143969,15867239.03,660931.627262,1.222043,163515790.83,-3567356.20082,-0.74801,271027092.73
176,0x404ca2035b37bf2e83505134ebcf8d03babb5f03,,1086509.07,-351214.523299,-0.244285,0.0,-452025.737211,-0.293803,2800.75,636432.830812,0.346118,3494903.79,6735000.151192,3.854436,55590483.65
177,0xed48b856556a69c7c40229c9c4c829b909257c9b,,2508062.65,-72451.749842,-0.028076,2862153.04,-243239.221346,-0.088409,2862153.04,635679.788693,0.332402,20420156.04,1164119.380329,0.786664,186739039.55
178,0xa7da476783090e6bcad1643ac5a0f31ddb84204b,,1338013.44,41769.955805,0.027909,26954034.13,316113.030068,0.258622,144020013.07,622235.984135,0.81868,416755190.65,789490.18857,0.427964,441753551.52
179,0xeee0d806e4f0a427277433d6b580619918770b53,,7075385.68,183996.244682,0.026699,0.0,336584.989308,0.049947,0.0,621642.586974,0.510931,16715292.13,2387559.04328,0.196239,190711234.4
180,0x6859da14835424957a1e6b397d8026b1d9ff7e1e,,8697761.03,-241376.323007,-0.027002,4794829.89,-438934.509464,-0.048041,15307768.92,614520.228744,0.096892,53744684.04,26365325.033814,3.543418,2427015674.03
181,0x93ab7dbdeb996806454de19c35c8247f4b2511f8,,4610473.2,234721.763253,0.15196,0.0,609170.846709,0.152243,11717046.6,609170.846709,0.152243,11717046.6,609170.846709,0.152243,11717046.6
182,0xf83350f2426d9f4790b6aa61710f6a26ddd908e7,,0.23,0.015489,0.000155,0.0,0.018366,0.000184,0.0,598619.365756,0.53959,90007119.64,8801461.75,5.40158,2108030617.61
183,0x880ac484a1743862989a441d6d867238c7aa311c,x35767,3597596.0,120692.783953,0.034713,0.0,305259.93392,0.092718,2598891.19,597462.749766,0.127152,13180560.14,114855938.657802,1.662813,6623279006.4
184,0x834ce0cb3092a2ab56d0a636c0bd678154b4c61f,mentar,936430.97,141238.564325,0.177616,0.0,270779.657156,0.406789,590269.08,589553.824584,0.926225,10413741.78,589553.824584,0.926225,10413741.78
185,0xe927f4a34074229d5432c17091af8828514498ef,,3712527.18,157348.332123,0.044259,0.0,829917.06369,0.287905,0.0,585709.89948,0.195648,0.0,-1381947.204706,-0.271264,54368130.14
186,0xb4caaff781251594911cc76aec61cef46ba00894,,2178325.52,-46638.89966,-0.020634,0.0,14548.027789,0.004167,0.0,580437.884514,0.381364,49433515.95,5778513.121421,0.125292,355058863.11
187,0xfdf891f2b214a4c9374d26595ec6d4080262e381,,2584553.19,331472.838525,0.148882,325758.43,404247.030933,0.187704,391305.55,578375.724725,0.190809,13740391.19,2892002.267849,2.241662,46135583.94
188,0xf929122994e177079c924631ba13fb280f5cd1f9,,1575333.43,319026.614867,0.25394,6634987.89,644687.204628,0.692731,10649277.33,575336.258277,0.575338,33804879.81,575336.258277,0.575338,33804879.81
189,0xfce053a5e461683454bf37ad66d20344c0e3f4c0,,4861718.72,60843.088045,0.012673,0.0,-137189.482399,-0.027444,8228091.5,575248.60215,0.107846,18573697.7,10959548.152858,6.679037,147753846.53
190,0x4c46f7295a1fe70d2ad04dfd5fa0e8007b17cba5,,900339.86,57405.959534,0.068103,0.0,250002.746804,0.382178,92467395.41,569905.681467,1.70503,96569143.12,448291.304513,0.983388,99133758.63
191,0x8c96e5a2d770f9f2c9d2464ce4e741df0b2bca57,,1601445.88,63887.216975,0.041551,0.0,119464.33257,0.080611,288.5,567440.034026,0.438513,310586134.45,756133.211447,0.614085,359009104.2
192,0xb62be9197c2755c45c8d60f62a1f5c9056411d6f,,4272233.16,296357.372743,0.074539,0.0,333290.451746,0.084614,0.0,562520.672271,0.151635,0.0,562520.722271,0.151635,0.0
193,0x041836d6c0617c694b70b57680f45905811076db,,788149.81,-54456.253655,-0.064621,2686333.73,-258940.805624,-0.247272,21393079.58,561135.769013,1.237821,105324633.17,481407.156745,0.557819,752617569.67
194,0x2fe21fc5130e953b862d4a6048cfd016ecf3974d,,10489296.28,653990.886143,0.066494,0.0,727577.845826,0.074534,634102.77,558714.969741,0.056262,1336336.91,7057938.447683,2.056894,85706213.01
195,0x9fb1750da6266a05601855bb62767ebc742707b1,,100.17,4.756116,0.023781,0.0,4.784166,0.023921,0.0,554024.033102,0.302648,34425103.41,1888712.282852,0.946013,156998261.1
196,0x1e37a337ed460039d1b15bd3bc489de789768d5e,,9036147.91,200524.249362,0.022692,3930387.14,681799.63053,0.081493,7923714.33,553880.759735,0.06167,51261040.64,2166151.087022,0.272156,410218617.38
197,0x237152b038d88f4156a0cd71090462de7e3f0883,,4542145.56,194673.045753,0.131238,0.0,437630.816782,0.352815,29994098.58,542145.959701,0.135537,35908652.52,542145.959701,0.135537,35908652.52
198,0xec7f9f5b31b8f5da6ac6c0973bbd496e16f9df39,,4543894.71,294073.045753,0.204527,0.0,459455.847606,0.361084,0.0,542051.628994,0.13545,11850585.91,542051.628994,0.13545,11850585.91
199,0x004edcd40360e293e4cf260d2ebdf8c7076c1bb8,,4137759.59,-131449.360147,-0.03079,0.0,-388233.32918,-0.085779,0.0,536459.041848,0.14814,12920795.28,-1904059.553834,-0.314107,1786467472.23
200,0x288ed4efc8fbd1e42a06fe083ea942d20c90b336,,1733309.04,10354.455707,0.00601,399634.45,367095.424843,0.268695,1477484.12,531556.947534,0.442318,3125250.36,1759556.358643,7.864094,38601517.94
201,0x8bb3543b50e229d8639f0c46153d70a1bfb5ccac,,3334267.65,228015.34785,0.073405,0.0,278623.970807,0.091183,0.0,530404.923118,0.189169,597249.97,530404.923118,0.189169,597249.97
202,0xc5f033a47dde827133850ced50009c3802c989ba,,1212684.13,-65350.381425,-0.051134,0.0,-185060.87134,-0.1324,0.0,530093.720323,0.337962,0.0,657094.435884,0.267591,6347181.7
203,0x3eb6bed67d046fbffb8ada21167e592f3fef5470,,3410055.3,-57472.3419,-0.015843,4731223.47,-279010.372348,-0.072488,31443414.36,529623.619267,0.097962,162103866.35,-619900.30426,-0.094555,315445518.31
204,0xe1b2155b8fbc16c1146d5d16247896f06f68686e,,0.0,-360701.766476,-0.098627,6253004.19,228668.919197,0.074537,25237207.82,525813.520001,0.189775,83925725.2,470929.670014,0.166665,93080954.21
205,0xec4a6f59960fb55a7fa49262e2628687b322cf62,,1705396.0,134100.14358,0.085344,30076994.37,33598.862726,0.020097,337516245.66,522163.854012,0.441303,850053493.61,-5502529.861249,-0.765726,4781989433.28
206,0x24fb6523036ebcb3cc51deff138066dccf6bed0f,,622764.41,6072.905847,0.007436,8926088.37,147264.677217,0.065714,51259170.3,521082.163806,0.34856,351189713.71,4419374.627987,3.838586,6406695712.92
207,0x1714fa1d4db089a7dd036fc8d1a9d1fd759a0250,,988855.34,24105.350283,0.024984,27309780.62,-41204.08833,-0.039998,80418031.92,519913.995169,1.644218,226708962.71,507864.64,1.547157,226910719.58
208,0x005844b2ffb2e122cf4244be7dbcb4f84924907c,0x18aa...8d92,4611587.88,312707.151608,0.068205,410415.02,297183.619551,0.059564,1002317.61,517438.935806,0.646683,12311951.28,9255031.889123,2.188965,301409680.78
209,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,,261423440.96,14667.11683,6.6e-05,0.0,89784.343104,0.000387,0.0,515512.930999,0.001658,0.0,136854730.173362,0.259357,0.0
210,0x781e95fdc049433565cf8e05265361b8402196b7,,1139168.4,-138646.144858,-0.226278,795.04,-246919.098471,-0.178141,565477.11,512810.652424,0.369074,3860965.63,30577.665226,0.011828,69227884.28
211,0x4c6452f18d5967f1f7e9884bc5cdfc60452e015a,,3913038.44,233155.549338,0.063354,0.0,238005.548187,0.064758,0.0,512041.426155,0.150543,3400368.97,12230774.683032,0.655819,110582077.21
212,0xbc1bc64be47052fbab69d12fe5da1c3327788d1b,,7226572.8,0.020516,0.0,0.0,-66795.706672,-0.009158,12693787.4,504787.160711,0.075097,68720530.72,1611382.5,0.286969,988288174.85
213,0xe091330c53b971ed4e886f902f18e8544a8d6705,,1206362.28,-46221.411868,-0.036901,0.0,-307569.500871,-0.203159,2971583.16,504758.386996,0.366669,32315981.16,1910950.357109,1.599261,322792112.11
214,0xe09726ff25f5001f37b15049f54116cb83d7d0fe,,4514803.32,253626.199027,0.05952,2923371.32,812011.007492,0.998668,8139497.26,502192.7017,0.456572,25836716.24,1450613.468228,0.345863,48412805.63
215,0x9237794d8e5c6eb247b20f2e5edd9ad5f530d8ec,,1816559.17,-73050.118271,-0.038659,0.0,-164039.23674,-0.082823,468310.63,500985.110085,0.380811,5321066.13,525699.572212,0.407248,17246404.69
216,0x0748e296e5a350ec36c8487a1cea406e1b57d4b2,,4971708.24,198409.441036,0.041566,0.0,279236.240231,0.053845,7291160.89,500131.772146,0.163895,40285699.36,8044275.126917,4.163514,880338347.74
217,0x3d89bcea338f35edfaeb313b1c713978c6dceb14,,2172639.98,-14950.368607,-0.006834,1344901.23,9560.081624,0.004419,8484433.84,497810.915719,0.494557,49364858.65,883995.50404,0.482601,715866726.91
218,0xdf52df044f1b150dfa79590909cdac6ad83d59fc,,1586994.08,-58131.512827,-0.035336,213726.62,-215527.569165,-0.11957,2926175.98,494766.166408,0.38913,18285481.75,896067.981334,0.447018,119343402.04
219,0x2a8a9673b0a1512fc2a71781bcadb3f35d277ae0,,3439207.71,220130.211408,0.068383,0.0,245791.698521,0.076968,0.0,494658.243947,0.167991,0.0,494658.243947,0.167991,0.0
220,0x341892ca9af16ff90c91bb4a119655dfffb0e5d3,,299420.77,53508.833409,0.217593,0.0,541902.20197,2.844354,93642218.37,486454.233792,1.654791,191822205.7,505442.994681,1.838119,191868684.24
221,0x06cecfbac34101ae41c88ebc2450f8602b3d164b,,2738195.57,-606973.555254,-0.219147,0.0,-896287.587006,-0.246607,58460.99,486271.749476,0.11175,7008188.07,13402527.281596,3.498454,96092148.79
222,0xf5629393e446a103a4be1c49a956255e7c87c1d3,,1.37,97130.24145,0.055085,5814203.98,280178.426802,0.027471,27900472.53,483452.297343,0.027746,97097667.49,7987797.695402,0.805227,477885555.47
223,0x906d31b2ee92c4bc720232112274a0e1ffb0ad6e,,3.8,0.0,0.0,0.0,0.0,0.0,0.0,483200.645493,0.717988,4025139.61,2724362.38,0.972987,19268499.58
224,0x13d92e015d4a8a99ab8490fef42fe83e754116e1,,686553.54,63407.974871,0.101755,402207.92,86724.84772,0.144583,3674888.26,479284.292533,0.650029,27761839.0,972933.819416,0.147611,482946695.26
225,0xca230e816bdb34a46960c2f978a30a563d1ae9e0,,1764927.22,8989.479389,0.005119,8884637.14,7733.834652,0.004401,62601902.09,478149.861109,0.164047,253771590.09,1914583.503027,1.26006,2927372777.41
226,0x89d45335da7037b97b9dcd526b8c7e71843263d5,,3421952.05,203585.487431,0.063257,91757.03,239744.119497,0.075339,91757.03,475502.542251,0.161382,91757.03,475502.542251,0.161382,91757.03
227,0x1ce8ed87b7b4cb60f0cc3664bf1fe216163ff55a,,1924335.14,4.06421,2e-06,0.0,1174.387997,0.000611,3311945.61,467068.261053,0.32051,3963760.43,1591213.787983,4.622698,147876551.39
228,0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,,1670806.4,-168649.046099,-0.091674,1247206.51,-267242.095693,-0.102057,45309419.31,466903.406874,0.229085,110908666.69,4829488.229901,5.38453,3197979565.63
229,0x2fcb6898d5a0623de19c3691904927685014c4d8,,4714061.94,-67232.786657,-0.014062,0.0,6634.743392,0.001409,327938.08,463837.246837,0.185125,29098312.0,4606580.478398,1.843879,266882050.6
230,0x79399dac99daa4a77d2bcd8ef6f5abf5966468e7,,712721.51,41165.601026,0.061299,0.0,52623.032234,0.07972,0.0,462442.605328,0.960778,5977853.4,849806.31264,2.341611,14542838.16
231,0xbd1c84113c6deb5044be0c2221f9e9403811ff0e,,4461084.76,194673.045753,0.133563,0.0,251376.4701,0.179448,0.0,461084.958824,0.115271,11865545.27,461084.958824,0.115271,11865545.27
232,0x5bc43f38c2ddcd85857f218674cd384f172c3b0c,,2220424.6,-70780.568712,-0.042647,0.0,-177184.862806,-0.100325,282539.72,452967.786312,0.183576,10160069.59,11060566.493882,1.612358,292110495.55
